Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier\n
Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier\n
Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier\n
Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier
PSM,34,PORTSMOUTH,NH,LOC,645,0,955,344,NE,3,2710
PTK,09R,WATERFORD,MI,GS,4974,5269,4780,5097,GL,3,2710
PTK,09R,WATERFORD,MI,LOC,4531,4770,4351,7393,GL,3,2710
PTN,24,PATTERSON,LA,GS,65045,59194,96139,2857,SW,X,2710
PTN,24,PATTERSON,LA,LOC,57928,55387,67916,37952,SW,X,2710
PTW,28,POTTSTOWN,PA,LOC,17339,19740,20844,12125,EA,1,2710
PUB,08R,PUEBLO,CO,GS,8089,6265,5612,13665,NM,3,2710
PUB,08R,PUEBLO,CO,LOC,10771,10938,5313,40875,NM,3,2710
PUC,01,PRICE,UT,GS,6806,6186,4608,13301,NM,3,2710
PUC,01,PRICE,UT,LOC,5131,5107,2098,16157,NM,3,2710
PUJ,31,DALLAS,GA,GS,37150,39002,52446,6557,SO,X,2710
PUJ,31,DALLAS,GA,LOC,37124,44041,52408,6557,SO,X,2710
PUK,16,PANAMA CITY,FL,GS,33154,41937,49142,1178,SO,3,2710
PUK,16,PANAMA CITY,FL,LOC,13716,14124,11676,10324,SO,3,2710
PUW,05,PULLMAN,WA,GS,3170,2763,3458,2015,NM,3,2710
PUW,05,PULLMAN,WA,LOC,8401,8702,7056,9746,NM,3,2710
PVD,05,WARWICK,RI,GS,16555,15651,4843,58568,NE,3,2710
PVD,05,WARWICK,RI,LOC,7377,11816,13118,2163,NE,3,2710
PVG,,PORTSMOUTH,VA,GS,13008,-1,-1,13008,EA,X,2710
PVG,,PORTSMOUTH,VA,LOC,13008,-1,-1,13008,EA,X,2710
PVL,01R,KANSAS CITY,MO,GS,6912,6178,2968,20716,CE,2,2710
PVL,01R,KANSAS CITY,MO,LOC,7406,7256,5344,10614,CE,2,2710
PVO,13,ATLANTIC CITY,NJ,GS,5884,5242,5894,484,EA,3,2710
PVO,13,ATLANTIC CITY,NJ,LOC,2158,2632,2076,1471,EA,3,2710
PVU,13,PROVO,UT,GS,10777,13538,13997,6817,NM,3,2710
PVU,13,PROVO,UT,LOC,2672,2906,12866,6817,NM,3,2710
PVY,24R,CLEVELAND,OH,GS,8454,9009,8331,4045,GL,2,2710
PVY,24R,CLEVELAND,OH,LOC,12244,13204,11346,14500,GL,2,2710
PWA,17L,OKLAHOMA CITY,OK,GS,6561,6828,5877,3584,SW,3,2710
PWA,17L,OKLAHOMA CITY,OK,LOC,716,0,599,2143,SW,3,2710
PWB,28R,W PALM BEACH,FL,GS,7208,7061,6731,7109,SO,3,2710
PWB,28R,W PALM BEACH,FL,LOC,7068,7862,7213,2420,SO,3,2710
PWK,16,WHEELING,IL,GS,3560,3898,2534,5144,GL,3,2710
PWK,16,WHEELING,IL,LOC,4764,3933,3656,7276,GL,3,2710
PWM,11,PORTLAND,ME,GS,8810,9883,9980,973,NE,3,2710
PWM,11,PORTLAND,ME,LOC,3701,5135,5553,973,NE,3,2710
PWT,20,BREMERTON,WA,GS,2680,2486,2821,8811,NM,1,2710
PWT,20,BREMERTON,WA,LOC,11424,12646,15705,24891,NM,1,2710
PXE,36,PERRY,GA,GS,50976,-1,-1,50976,SO,X,2710
PXE,36,PERRY,GA,LOC,53784,-1,-1,53784,SO,X,2710
PXP,28,CLEVELAND,OH,GS,8316,8960,9217,11381,GL,2,2710
PXP,28,CLEVELAND,OH,LOC,16463,16017,12118,42053,GL,2,2710
PXY,25L,MILWAUKEE,WI,LOC,3440,3508,2020,9249,GL,2,2710
PYM,06,PLYMOUTH,MA,GS,1810,2459,5837,1690,NE,1,2710
PYM,06,PLYMOUTH,MA,LOC,4092,5045,5275,4351,NE,1,2710
PYU,36,PERU,IL,LOC,261960,-1,-1,261960,GL,,2710
PZR,23,KENANSVILLE,NC,LOC,130371,129916,152810,107932,SO,X,2710
PZV,31,FLUSHING,NY,LOC,10678,11011,3807,34661,EA,1,2710
Q89,00,INDEPENDENCE,MO,GS,164328,-1,-1,164328,CE,,2710
RAC,04,RACINE,WI,GS,2075,1784,1498,4178,GL,2,2710
RAC,04,RACINE,WI,LOC,2103,2063,2855,4352,GL,2,2710
RAL,09,RIVERSIDE,CA,GS,5510,4876,5851,9747,WP,3,2710
RAL,09,RIVERSIDE,CA,LOC,6739,5962,20436,20526,WP,3,2710
RAP,32,RAPID CITY,SD,GS,3896,3970,3638,2086,NM,3,2710
RAP,32,RAPID CITY,SD,LOC,2066,1790,2239,2352,NM,3,2710
RAY,14L,OMAHA,NE,GS,10116,10558,9726,1951,CE,3,2710
RAY,14L,OMAHA,NE,LOC,11669,13225,13713,476,CE,3,2710
RBD,31,DALLAS,TX,GS,2389,1296,4055,3620,SW,3,2710
RBD,31,DALLAS,TX,LOC,800,471,894,991,SW,3,2710
RBW,23,WALTERBORO,SC,GS,8579,9278,9093,5068,SO,3,2710
RBW,23,WALTERBORO,SC,LOC,5726,5227,6090,12435,SO,3,2710
RDD,34,REDDING,CA,GS,4250,5089,5042,1058,WP,3,2710
RDD,34,REDDING,CA,LOC,3735,3976,3312,3914,WP,3,2710
RDG,36,READING,PA,GS,6938,8784,6633,1543,EA,3,2710
RDG,36,READING,PA,LOC,31747,31621,31146,3082,EA,3,2710
RDM,23,REDMOND,OR,GS,4856,6442,7792,2213,NM,3,2710
RDM,23,REDMOND,OR,LOC,2014,2451,1975,702,NM,3,2710
RDU,05R,RALEIGH,NC,GS,11785,11961,7941,23139,SO,2,2710
RDU,05R,RALEIGH,NC,LOC,17456,17912,13234,21206,SO,2,2710
REE,32,JANESVILLE,WI,GS,7553,12756,11045,1230,GL,3,2710
REE,32,JANESVILLE,WI,LOC,25731,27715,24847,27345,GL,3,2710
RFD,01,ROCKFORD,IL,GS,2177,0,2338,1134,GL,3,2710
RFD,01,ROCKFORD,IL,LOC,1332,787,1072,1880,GL,3,2710
RGJ,16,RICHMOND,VA,GS,6474,7122,5057,7522,EA,3,2710
RGJ,16,RICHMOND,VA,LOC,1492,1260,1905,1546,EA,3,2710
RGK,09,RED WING,MN,GS,33008,34272,40701,2237,GL,X,2710
RGK,09,RED WING,MN,LOC,41785,43516,54967,2237,GL,X,2710
RGL,10,WRANGELL,AK,LOC,6082,6419,5931,5833,AL,3,2710
RGN,24,KUPARUK,AK,GS,86520,-1,-1,86520,AL,X,2710
RGN,24,KUPARUK,AK,LOC,86520,-1,-1,86520,AL,X,2710
RGO,19,AKRON,OH,GS,16122,19151,19725,3558,GL,3,2710
RGO,19,AKRON,OH,LOC,5111,5253,4861,1498,GL,3,2710
RGR,35R,OKLAHOMA CITY,OK,GS,15465,15981,16163,1057,SW,3,2710
RGR,35R,OKLAHOMA CITY,OK,LOC,18602,20458,20010,1057,SW,3,2710
RGS,18R,CHARLOTTE,NC,GS,14427,16562,17773,11116,SO,1,2710
RGS,18R,CHARLOTTE,NC,LOC,15520,15259,13173,12032,SO,1,2710
RHF,06,KUPARUK,AK,GS,86520,-1,-1,86520,AL,X,2710
RHF,06,KUPARUK,AK,LOC,86520,-1,-1,86520,AL,X,2710
RHI,09,RHINELANDER,WI,GS,9206,8608,4862,21730,GL,3,2710
RHI,09,RHINELANDER,WI,LOC,2691,2733,3973,1899,GL,3,2710
RHX,22L,WILMINGTON,OH,GS,166536,-1,-1,166536,GL,X,2710
RHX,22L,WILMINGTON,OH,LOC,157728,-1,-1,157728,GL,X,2710
RID,24,RICHMOND,IN,GS,75025,49491,85774,42776,GL,,2710
RID,24,RICHMOND,IN,LOC,8554,5383,6419,31041,GL,,2710
RIL,26,RIFLE,CO,GS,14747,16386,14377,31440,NM,X,2710
RIL,26,RIFLE,CO,LOC,23167,23196,17490,31776,NM,X,2710
RIQ,22,AMARILLO,TX,GS,6844,7495,5911,5213,SW,3,2710
RIQ,22,AMARILLO,TX,LOC,1540,947,732,4926,SW,3,2710
RIW,28,RIVERTON,WY,GS,5959,6541,4500,11409,NM,3,2710
RIW,28,RIVERTON,WY,LOC,4958,5797,6000,8117,NM,3,2710
RJG,25L,PHOENIX,AZ,GS,6206,6438,7914,9771,WP,1,2710
RJG,25L,PHOENIX,AZ,LOC,9701,9336,7249,26072,WP,1,2710
RKH,04,SUFFOLK,VA,LOC,41856,-1,-1,41856,EA,X,2710
RKS,27,ROCK SPRINGS,WY,GS,213,230,126,484,NM,3,2710
RKS,27,ROCK SPRINGS,WY,LOC,3962,4872,5174,2287,NM,3,2710
RLD,19,RICHLAND,WA,LOC,8345,8888,8388,4992,NM,3,2710
RLE,26L,LAS VEGAS,NV,GS,9381,12418,14255,9370,WP,1,2710
RLE,26L,LAS VEGAS,NV,LOC,11037,9833,9164,9370,WP,1,2710
RLI,35L,LOUISVILLE,KY,GS,9283,9323,7216,17252,SO,2,2710
RLI,35L,LOUISVILLE,KY,LOC,11638,12036,11101,5207,SO,2,2710
RLS,07,WESTERLY,RI,LOC,6205,6767,8398,2651,NE,3,2710
RLU,05,WATERVILLE,ME,GS,1386,1371,1160,1227,NE,3,2710
RLU,05,WATERVILLE,ME,LOC,28152,28538,17969,53122,NE,3,2710
RME,33,ROME,NY,GS,1254,0,629,3252,EA,3,2710
RME,33,ROME,NY,LOC,30333,37695,37103,3252,EA,3,2710
RMN,33,STAFFORD,VA,GS,32213,35555,38595,19451,EA,X,2710
RMN,33,STAFFORD,VA,LOC,32047,40117,43314,9513,EA,X,2710
RMT,12,SCOTTSBLUFF,NE,GS,12964,14724,13555,3614,NM,3,2710
RMT,12,SCOTTSBLUFF,NE,LOC,18866,20263,19303,905,NM,3,2710
RMZ,13,ROCKLAND,ME,GS,6084,6497,5859,2217,NE,3,2710
RMZ,13,ROCKLAND,ME,LOC,2560,2962,2405,1160,NE,3,2710
RNC,23,MCMINNVILLE,TN,LOC,275352,-1,-1,275352,SO,X,2710
RNE,06,NANTUCKET,MA,GS,6852,5802,5584,12946,NE,3,2710
RNE,06,NANTUCKET,MA,LOC,158,0,222,319,NE,3,2710
RNI,09,KANSAS CITY,MO,GS,5012,3188,4551,2314,CE,2,2710
RNI,09,KANSAS CITY,MO,LOC,4890,1278,2183,14812,CE,2,2710
RNO,16R,RENO,NV,GS,1462,528,590,5889,WP,3,2710
RNO,16R,RENO,NV,LOC,1461,1004,927,7088,WP,3,2710
RNOA,16R,RENO,NV,LOC,14215,17478,15514,11746,WP,3,2710
RNX,04,PEORIA,IL,GS,2959,3644,3660,461,GL,3,2710
RNX,04,PEORIA,IL,LOC,3051,2882,3401,3751,GL,3,2710
ROA,34,ROANOKE,VA,GS,3834,3860,3530,5859,EA,3,2710
ROA,34,ROANOKE,VA,LOC,4100,0,2052,11862,EA,3,2710
ROC,28,ROCHESTER,NY,GS,5661,6940,6682,5383,EA,3,2710
ROC,28,ROCHESTER,NY,LOC,4242,4475,3935,1541,EA,3,2710
ROE,24,BIRMINGHAM,AL,GS,5624,4384,3919,8790,SO,3,2710
ROE,24,BIRMINGHAM,AL,LOC,28431,28875,23469,24969,SO,3,2710
ROF,33,AURORA,IL,GS,22560,-1,-1,22560,GL,X,2710
ROF,33,AURORA,IL,LOC,6112,6519,6200,236,GL,3,2710
ROG,20,ROGERS,AR,GS,7529,10708,13787,6369,SW,3,2710
ROG,20,ROGERS,AR,LOC,7631,7959,10418,21583,SW,3,2710
ROW,21,ROSWELL,NM,GS,2578,440,2385,7175,SW,3,2710
ROW,21,ROSWELL,NM,LOC,1448,1263,928,2717,SW,3,2710
ROY,08L,MIAMI,FL,LOC,15767,16743,7457,40697,SO,1,2710
RPD,01,RICE LAKE,WI,GS,19794,22898,19343,20812,GL,3,2710
RPD,01,RICE LAKE,WI,LOC,24155,25421,25411,2500,GL,3,2710
RPO,02,SANDPOINT,ID,LOC,27141,27495,7911,112267,NM,X,2710
RPW,11L,FRESNO,CA,LOC,8183,7887,5599,12939,WP,3,2710
RQF,29,HAMILTON,OH,GS,76523,73416,121407,31638,GL,X,2710
RQF,29,HAMILTON,OH,LOC,218400,-1,-1,218400,GL,X,2710
RQN,29,ST LOUIS,MO,GS,23378,23743,22822,21363,CE,2,2710
RQN,29,ST LOUIS,MO,LOC,23536,24199,21144,16418,CE,2,2710
RRA,31R,DAL-FT WORTH,TX,GS,6951,6824,7233,2210,SW,1,2710
RRA,31R,DAL-FT WORTH,TX,LOC,15992,20136,15151,19355,SW,1,2710
RRU,27,CEDAR RAPIDS,IA,GS,3130,2234,4017,3349,CE,3,2710
RRU,27,CEDAR RAPIDS,IA,LOC,5841,6153,4795,5690,CE,3,2710
RSR,11,WORCESTER,MA,GS,10902,9623,5398,29741,NE,3,2710
RSR,11,WORCESTER,MA,LOC,4947,4705,4635,3585,NE,3,2710
RST,31,ROCHESTER,MN,GS,3844,3592,2562,10777,GL,3,2710
RST,31,ROCHESTER,MN,LOC,4641,4944,1794,14621,GL,3,2710
RSW,06,FT MYERS,FL,GS,12788,12925,8553,35479,SO,3,2710
RSW,06,FT MYERS,FL,LOC,2909,2681,2099,6003,SO,3,2710
RTH,31R,JAMAICA,NY,GS,10587,9929,5680,27821,EA,1,2710
RTH,31R,JAMAICA,NY,LOC,22885,22946,22286,2993,EA,1,2710
RTS,32,RENO,NV,GS,4720,6809,8511,2093,WP,1,2710
RTS,32,RENO,NV,LOC,17497,22130,17808,11046,WP,1,2710
RTT,21,FLORA,IL,LOC,83784,0,166672,895,GL,X,2710
RUJ,32,MOBILE,AL,GS,8983,7009,9130,8001,SO,3,2710
RUJ,32,MOBILE,AL,LOC,5363,6025,5687,4517,SO,3,2710
RUM,13,SAN MARCOS,TX,GS,4110,3086,3507,5308,SW,2,2710
RUM,13,SAN MARCOS,TX,LOC,7681,7892,3777,23164,SW,2,2710
RUQ,20,SALISBURY,NC,GS,19807,18984,40224,10592,SO,X,2710
RUQ,20,SALISBURY,NC,LOC,13100,13197,14453,2389,SO,X,2710
RUT,19,RUTLAND,VT,GS,2065,1718,1085,4904,NE,3,2710
RUT,19,N.CLARENDON,VT,LOC,7321,7348,6702,6587,NE,3,2710
RUX,33L,BALTIMORE,MD,GS,4221,7648,9946,5190,EA,1,2710
RUX,33L,BALTIMORE,MD,LOC,3584,7539,9042,1301,EA,1,2710
RVL,06,REEDSVILLE,PA,LOC,16109,17529,14069,13159,EA,3,2710
RVS,01L,TULSA,OK,GS,9143,8673,8719,19180,SW,3,2710
RVS,01L,TULSA,OK,LOC,13578,13179,13176,6962,SW,3,2710
RVT,36,COLUMBUS,MS,GS,14887,16607,14045,7061,SO,3,2710
RVT,36,COLUMBUS,MS,LOC,14882,17265,16797,2049,SO,3,2710
RWI,04,ROCKY MOUNT,NC,GS,9579,12308,12870,464,SO,2,2710
RWI,04,ROCKY MOUNT,NC,LOC,3006,3431,2944,324,SO,2,2710
RWS,01L,CAMP SPRINGS,MD,GS,21971,23013,21471,5336,EA,1,2710
RWS,01L,CAMP SPRINGS,MD,LOC,6163,4791,6039,899,EA,1,2710
RXK,09,NEWARK,OH,LOC,74894,61271,142224,7563,GL,X,2710
RXN,24,ISLIP,NY,GS,3259,4052,3646,2552,EA,3,2710
RXN,24,ISLIP,NY,LOC,10244,11134,10061,3662,EA,3,2710
RXZ,22R,CHICAGO,IL,GS,10721,10094,10626,4285,GL,1,2710
RXZ,22R,CHICAGO,IL,LOC,23055,24202,21251,15528,GL,1,2710
RYY,27,KENNESAW,GA,GS,6650,6538,5021,12412,SO,3,2710
RYY,27,KENNESAW,GA,LOC,6467,7002,6521,683,SO,3,2710
SAC,02,SACRAMENTO,CA,GS,3671,3291,3621,1514,WP,3,2710
SAC,02,SACRAMENTO,CA,LOC,12764,15514,14876,1514,WP,3,2710
SAJ,09L,CHICAGO,IL,GS,22523,19601,22066,24350,GL,1,2710
SAJ,09L,CHICAGO,IL,LOC,10925,9819,6657,21580,GL,1,2710
SAN,09,SAN DIEGO,CA,GS,3870,3287,1209,13544,WP,1,2710
SAN,09,SAN DIEGO,CA,LOC,3932,3870,577,18037,WP,1,2710
SAQ,10,ALLEGHENY,PA,GS,3072,5111,3130,824,EA,3,2710
SAQ,10,ALLEGHENY,PA,LOC,2956,3036,2898,319,EA,3,2710
SAT,04,SAN ANTONIO,TX,GS,8125,10453,10630,5956,SW,2,2710
SAT,04,SAN ANTONIO,TX,LOC,3334,3338,3289,5716,SW,2,2710
SAV,10,SAVANNAH,GA,GS,8312,8835,4781,20355,SO,3,2710
SAV,10,SAVANNAH,GA,LOC,12828,13330,12026,7403,SO,3,2710
SBA,07,SANTA BARBARA,CA,GS,8249,8634,7880,5857,WP,3,2710
SBA,07,SANTA BARBARA,CA,LOC,4905,5052,3180,11574,WP,3,2710
SBD,06,SANBERNARDINO,CA,GS,203064,-1,-1,203064,WP,X,2710
SBD,06,SANBERNARDINO,CA,LOC,17427,15862,15675,22683,WP,X,2710
SBN,27L,SOUTH BEND,IN,GS,5621,904,6803,893,GL,3,2710
SBN,27L,SOUTH BEND,IN,LOC,5626,6299,6810,893,GL,3,2710
SBO,14,SWAINSBORO,GA,GS,22094,14420,25185,12821,SO,3,2710
SBO,14,SWAINSBORO,GA,LOC,8555,7578,6973,12821,SO,3,2710
SBP,11,SN LUIS OBSPO,CA,GS,2702,2786,595,11742,WP,3,2710
SBP,11,SN LUIS OBSPO,CA,LOC,4718,4134,3268,7254,WP,3,2710
SBY,32,SALISBURY,MD,GS,11965,12548,10861,14141,EA,3,2710
SBY,32,SALISBURY,MD,LOC,7322,7809,4176,17836,EA,3,2710
SCC,06,DEADHORSE,AK,GS,535,375,259,1653,AL,3,2710
SCC,06,DEADHORSE,AK,LOC,2665,2362,1694,6560,AL,3,2710
SCH,04,SCHENECTADY,NY,GS,2527,2653,2195,2623,EA,3,2710
SCH,04,SCHENECTADY,NY,LOC,5542,5912,3853,14263,EA,3,2710
SCK,29R,STOCKTON,CA,GS,11708,7934,19122,4294,WP,3,2710
SCK,29R,STOCKTON,CA,LOC,11279,12147,3877,18681,WP,3,2710
SDU,18C,MEMPHIS,TN,GS,13040,15608,15491,1947,SO,1,2710
SDU,18C,MEMPHIS,TN,LOC,15726,15892,15337,1947,SO,1,2710
SEA,34R,SEATTLE,WA,GS,61776,62787,8805,114747,NM,1,2710
SEA,34R,SEATTLE,WA,LOC,8138,10865,8733,1005,NM,1,2710
SEE,27R,EL CAJON,CA,LOC,2567,1139,1890,6770,WP,3,2710
SEM,33,SELMA,AL,GS,9131,10728,14405,7906,SO,3,2710
SEM,33,SELMA,AL,LOC,3540,3547,2023,7906,SO,3,2710
SER,05,SEYMOUR,IN,LOC,75240,-1,-1,75240,GL,,2710
SFM,07,SANFORD,ME,GS,1878,1789,1543,1908,NE,3,2710
SFM,07,SANFORD,ME,LOC,1596,1913,1202,2323,NE,3,2710
SFO,28L,SAN FRANCISCO,CA,GS,7246,7151,7348,2270,WP,1,2710
SFO,28L,SAN FRANCISCO,CA,LOC,14722,18209,20213,2270,WP,1,2710
SFW,29,WILLISTON,ND,GS,13876,14310,10388,17460,GL,,2710
SFW,29,WILLISTON,ND,LOC,18357,20520,13847,34982,GL,,2710
SFZ,05,PAWTUCKET,RI,LOC,3526,5529,5509,1128,NE,3,2710
SGB,02,SANTA FE,NM,GS,19398,19210,17913,11403,SW,3,2710
SGB,02,SANTA FE,NM,LOC,8848,8823,5669,16253,SW,3,2710
SGC,19L,DULLES,VA,GS,10080,9701,9735,9293,EA,1,2710
SGC,19L,DULLES,VA,LOC,14658,12719,10523,28018,EA,1,2710
SGF,02,SPRINGFIELD,MO,GS,2692,3459,2786,298,CE,3,2710
SGF,02,SPRINGFIELD,MO,LOC,5336,4453,5300,537,CE,3,2710
SGH,24,SPRINGFIELD,OH,GS,4944,-1,-1,4944,GL,X,2710
SGH,24,SPRINGFIELD,OH,LOC,4944,-1,-1,4944,GL,X,2710
SGO,06,CLINTON,NC,LOC,97874,97723,104206,91542,EA,X,2710
SGS,34,SOUTH ST PAUL,MN,LOC,89109,88522,107941,70276,GL,X,2710
SGU,19,ST GEORGE,UT,GS,31143,26188,35276,22879,NM,3,2710
SGU,19,ST GEORGE,UT,LOC,46968,48018,3698,90237,NM,3,2710
SGZ,36,GREEN BAY,WI,GS,5802,8105,9316,1680,GL,3,2710
SGZ,36,GREEN BAY,WI,LOC,2022,442,4259,9287,GL,3,2710
SHD,05,STAUNTON,VA,GS,1520,1108,1167,3005,EA,1,2710
SHD,05,STAUNTON,VA,LOC,1526,255,1241,2311,EA,1,2710
SHR,33,SHERIDAN,WY,GS,3549,2698,2329,7062,NM,3,2710
SHR,33,SHERIDAN,WY,LOC,3735,3559,3577,823,NM,3,2710
SHV,14,SHREVEPORT,LA,GS,14438,16859,14093,1731,SW,3,2710
SHV,14,SHREVEPORT,LA,LOC,7871,7977,6852,16512,SW,3,2710
SIA,19L,SAN FRANCISCO,CA,GS,20447,26194,29536,2270,WP,1,2710
SIA,19L,SAN FRANCISCO,CA,LOC,32942,36026,34243,2270,WP,1,2710
SIC,18C,COVINGTON,KY,GS,11164,10801,7621,18316,SO,2,2710
SIC,18C,COVINGTON,KY,LOC,14281,13218,6533,38742,SO,2,2710
SIJ,22,MINNEAPOLIS,MN,LOC,32045,32299,4847,145717,GL,1,2710
SIT,11,SITKA,AK,LOC,2312,1750,2064,2841,AL,3,2710
SJC,30L,SAN JOSE,CA,GS,3131,3853,3407,6557,WP,2,2710
SJC,30L,SAN JOSE,CA,LOC,4102,2214,5217,11399,WP,2,2710
SJT,03,SAN ANGELO,TX,GS,1280,777,1602,1034,SW,3,2710
SJT,03,SAN ANGELO,TX,LOC,4492,4898,2675,9147,SW,3,2710
SJU,08,SAN JUAN,PR,GS,8873,8363,4883,20173,SO,2,2710
SJU,08,SAN JUAN,PR,LOC,6951,5904,6566,2164,SO,2,2710
SJW,30R,ST LOUIS,MO,GS,2994,2623,2457,3314,CE,2,2710
SJW,30R,ST LOUIS,MO,LOC,6184,10735,9280,2524,CE,2,2710
SKC,10,WAUKESHA,WI,GS,7362,7836,6725,3193,GL,3,2710
SKC,10,WAUKESHA,WI,LOC,10582,14518,15915,1349,GL,3,2710
SLC,34R,SALT LAKE CITY,UT,GS,17971,19702,18132,10557,NM,1,2710
SLC,34R,SALT LAKE CITY,UT,LOC,15107,15154,11402,21970,NM,1,2710
SLE,31,SALEM,OR,GS,22925,24850,22439,5881,NM,3,2710
SLE,31,SALEM,OR,LOC,6493,7951,7439,5469,NM,3,2710
SLK,23,SARANAC LAKE,NY,GS,1309,1486,846,2339,NE,3,2710
SLK,23,SARANAC LAKE,NY,LOC,7438,7825,4959,15274,NE,3,2710
SLN,35,SALINA,KS,GS,1997,2110,1682,2497,CE,3,2710
SLN,35,SALINA,KS,LOC,3422,2144,7498,6005,CE,3,2710
SLV,12R,SAN JOSE,CA,GS,10678,8853,9676,11036,WP,2,2710
SLV,12R,SAN JOSE,CA,LOC,19153,20060,27573,11036,WP,2,2710
SMA,17,ST MARY'S,AK,LOC,1479,1393,1043,3365,AL,3,2710
SME,05,SOMERSET,KY,GS,2183,2361,2098,432,SO,3,2710
SME,05,SOMERSET,KY,LOC,5211,4285,3166,10806,SO,3,2710
SMF,17R,SACRAMENTO,CA,GS,26184,27730,27662,2306,WP,2,2710
SMF,17R,SACRAMENTO,CA,LOC,6122,8242,10083,3718,WP,2,2710
SMR,03,GREAT FALLS,MT,GS,11305,10887,6793,29116,NM,3,2710
SMR,03,GREAT FALLS,MT,LOC,12630,11179,8377,27100,NM,3,2710
SMS,23,SUMTER,SC,GS,13463,11232,14794,19855,SO,3,2710
SMS,23,SUMTER,SC,LOC,4759,5112,1063,21293,SO,3,2710
SMX,12,SANTA MARIA,CA,GS,6036,7168,6725,2238,WP,3,2710
SMX,12,SANTA MARIA,CA,LOC,6042,6148,1476,23018,WP,3,2710
SNA,20R,SANTA ANA,CA,GS,1323,1698,1181,724,WP,3,2710
SNA,20R,SANTA ANA,CA,LOC,5486,5472,4555,4713,WP,3,2710
SND,09L,SANFORD,FL,GS,9416,9860,9243,873,SO,3,2710
SND,09L,SANFORD,FL,LOC,8752,7506,1837,34618,SO,3,2710
SNH,19,SAVANNAH,TN,LOC,341856,-1,-1,341856,SO,,2710
SNQ,16L,SEATTLE,WA,GS,23595,24216,20471,16821,NM,1,2710
SNQ,16L,SEATTLE,WA,LOC,10563,9938,6975,19360,NM,1,2710
SNS,31,SALINAS,CA,GS,2511,1434,2015,2862,WP,3,2710
SNS,31,SALINAS,CA,LOC,24570,25623,16534,61803,WP,3,2710
SNU,17R,LOUISVILLE,KY,GS,20458,21709,21452,6650,SO,2,2710
SNU,17R,LOUISVILLE,KY,LOC,4247,2184,5900,6650,SO,2,2710
SOP,05,SO PINES,NC,GS,2698,2475,2434,1323,SO,3,2710
SOP,05,SO PINES,NC,LOC,15737,16166,9290,32767,SO,3,2710
SOR,35,WINFIELD,KS,GS,64704,-1,-1,64704,CE,,2710
SOR,35,WINFIELD,KS,LOC,64704,-1,-1,64704,CE,,2710
SOU,01,GWINN,MI,GS,5353,6046,5893,4254,GL,3,2710
SOU,01,GWINN,MI,LOC,6993,8558,8285,8239,GL,3,2710
SOZ,25,SOMERSET,PA,LOC,420744,-1,-1,420744,EA,X,2710
SPA,05,SPARTANBURG,SC,GS,16065,15182,9017,45156,SO,3,2710
SPA,05,SPARTANBURG,SC,LOC,8241,8486,6997,7566,SO,3,2710
SPI,04,SPRINGFIELD,IL,GS,4295,5173,5212,1227,GL,3,2710
SPI,04,SPRINGFIELD,IL,LOC,5001,5085,4438,5382,GL,3,2710
SPS,33L,WICHITA FALLS,TX,GS,7888,8885,8143,3419,SW,3,2710
SPS,33L,WICHITA FALLS,TX,LOC,10739,11301,10648,3416,SW,3,2710
SPT,08,ALBUQUERQUE,NM,GS,6244,6596,5807,5547,SW,3,2710
SPT,08,ALBUQUERQUE,NM,LOC,5562,4756,10716,5547,SW,3,2710
SPW,12,SPENCER,IA,GS,22586,22606,8449,73304,CE,3,2710
SPW,12,SPENCER,IA,LOC,25129,28042,22518,35575,CE,3,2710
SQI,25,ROCK FALLS,IL,GS,10220,11034,10002,7778,GL,3,2710
SQI,25,ROCK FALLS,IL,LOC,1306,1547,1074,1401,GL,3,2710
SQK,18,CONNERSVILLE,IN,GS,10382,9975,10217,11432,GL,3,2710
SQK,18,CONNERSVILLE,IN,LOC,14275,15311,15858,512,GL,3,2710
SRB,04,SPARTA,TN,GS,180744,-1,-1,180744,SO,X,2710
SRB,04,SPARTA,TN,LOC,353544,-1,-1,353544,SO,X,2710
SRQ,32,SARASOTA,FL,GS,4860,2624,4366,11786,SO,3,2710
SRQ,32,SARASOTA,FL,LOC,1481,1853,251,6154,SO,3,2710
SRR,24,RUIDOSO,NM,GS,5365,5991,4263,12024,SW,3,2710
SRR,24,RUIDOSO,NM,LOC,4014,3557,600,17121,SW,3,2710
SSX,20L,NASHVILLE,TN,GS,18546,19542,19477,484,SO,2,2710
SSX,20L,NASHVILLE,TN,LOC,16097,16191,5902,53859,SO,2,2710
STC,31,ST CLOUD,MN,GS,126264,125086,170419,82108,GL,X,2710
STC,31,ST CLOUD,MN,LOC,5790,22864,50014,2192,GL,X,2710
STE,21,STEVENS POINT,WI,GS,10134,8902,9151,19536,GL,3,2710
STE,21,STEVENS POINT,WI,LOC,27832,37966,36658,1355,GL,3,2710
STF,36,STARKVILLE,MS,LOC,19135,18854,17626,10110,SO,1,2710
STJ,35,ST JOSEPH,MO,GS,6236,6585,5884,2334,CE,3,2710
